event_type_count,online_theta,algorithm,event_count,target_pattern_count,pattern_count,within_tolerance,mining_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path,absolute_pattern_count_difference,relative_pattern_count_difference,tolerance_patterns,spatial_radius,temporal_window,threshold,attempt_count,attempts_path
15,0.15,online_stsp,17500,97,97,True,1.81499199999962,62.97997724999732,0.0009068750005098991,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_017500_metadata.json,,,,,,,,
15,0.15,sts_miner,17500,97,99,True,1.069163917003607,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_017500_metadata.json,2.0,0.020618556701030927,10.0,250.0,15.0,224.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_017500_attempts.csv
15,0.15,stbfm,17500,97,92,True,0.7851240830059396,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_017500_metadata.json,5.0,0.05154639175257732,10.0,250.0,15.0,0.00390625,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_017500_attempts.csv
15,0.15,online_stsp,18000,732,732,True,1.8577787910035113,64.83775604100083,0.007508916998631321,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_018000_metadata.json,,,,,,,,
15,0.15,sts_miner,18000,732,684,True,2.759342375000415,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018000_metadata.json,48.0,0.06557377049180328,74.0,250.0,60.0,104.0,31.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018000_attempts.csv
15,0.15,stbfm,18000,732,663,True,1.383866708005371,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018000_metadata.json,69.0,0.0942622950819672,74.0,500.0,60.0,0.0078125,79.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018000_attempts.csv
15,0.15,online_stsp,18500,1057,1057,True,1.865193958998134,66.70294999999896,0.012431750001269393,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_018500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_018500_metadata.json,,,,,,,,
15,0.15,sts_miner,18500,1057,1038,True,3.674538625004061,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018500_metadata.json,19.0,0.017975402081362345,106.0,250.0,60.0,80.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_018500_attempts.csv
15,0.15,stbfm,18500,1057,952,True,2.1706046249964857,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018500_metadata.json,105.0,0.09933774834437085,106.0,500.0,120.0,0.015625,88.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_018500_attempts.csv
15,0.15,online_stsp,19000,1120,1120,True,1.8264409160037758,68.52939091600274,0.01124675000028219,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_019000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_019000_metadata.json,,,,,,,,
15,0.15,sts_miner,19000,1120,1122,True,4.1297515830010525,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019000_metadata.json,2.0,0.0017857142857142857,112.0,250.0,60.0,64.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019000_attempts.csv
15,0.15,stbfm,19000,1120,1020,True,3.657521082997846,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019000_metadata.json,100.0,0.08928571428571429,112.0,500.0,240.0,0.03515625,100.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019000_attempts.csv
15,0.15,online_stsp,19500,483,483,True,1.9627314999961527,70.49212241599889,0.005209290997299831,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_019500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_019500_metadata.json,,,,,,,,
15,0.15,sts_miner,19500,483,434,True,2.2252583330046036,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019500_metadata.json,49.0,0.10144927536231885,49.0,250.0,15.0,2.0,3.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_019500_attempts.csv
15,0.15,stbfm,19500,483,434,True,0.8900145410007099,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019500_metadata.json,49.0,0.10144927536231885,49.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_019500_attempts.csv
15,0.15,online_stsp,20000,94,94,True,1.8506333750046906,72.34275579100358,0.0010239580005872995,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_020000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_020000_metadata.json,,,,,,,,
15,0.15,sts_miner,20000,94,89,True,1.2013992499996675,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020000_metadata.json,5.0,0.05319148936170213,10.0,250.0,15.0,240.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020000_attempts.csv
15,0.15,stbfm,20000,94,100,True,0.907815375001519,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020000_metadata.json,6.0,0.06382978723404255,10.0,250.0,15.0,0.00390625,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020000_attempts.csv
15,0.15,online_stsp,20500,95,95,True,1.7143092499973136,74.0570650410009,0.0008515419976902194,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_020500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_020500_metadata.json,,,,,,,,
15,0.15,sts_miner,20500,95,87,True,1.251400166998792,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020500_metadata.json,8.0,0.08421052631578947,10.0,250.0,15.0,240.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_020500_attempts.csv
15,0.15,stbfm,20500,95,103,True,0.9539726669972879,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020500_metadata.json,8.0,0.08421052631578947,10.0,250.0,15.0,0.00390625,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_020500_attempts.csv
15,0.15,online_stsp,21000,703,703,True,1.8517609170012292,75.90882595800213,0.05004495799948927,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_021000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_021000_metadata.json,,,,,,,,
15,0.15,sts_miner,21000,703,676,True,3.3147950829952606,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021000_metadata.json,27.0,0.03840682788051209,71.0,250.0,30.0,2.0,13.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021000_attempts.csv
15,0.15,stbfm,21000,703,676,True,1.1717595000009169,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021000_metadata.json,27.0,0.03840682788051209,71.0,250.0,30.0,0.0,20.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021000_attempts.csv
15,0.15,online_stsp,21500,37,37,True,1.7462310420014546,77.65505700000358,0.0004632500058505684,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_021500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_021500_metadata.json,,,,,,,,
15,0.15,sts_miner,21500,37,34,True,1.0978909580007894,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021500_metadata.json,3.0,0.08108108108108109,4.0,250.0,15.0,384.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_021500_attempts.csv
15,0.15,stbfm,21500,37,37,True,1.489741249999497,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021500_metadata.json,0.0,0.0,4.0,250.0,60.0,0.01953125,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_021500_attempts.csv
15,0.15,online_stsp,22000,654,654,True,1.8193612909963122,79.47441829099989,0.006779374998586718,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_022000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_022000_metadata.json,,,,,,,,
15,0.15,sts_miner,22000,654,657,True,3.3904086670008837,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022000_metadata.json,3.0,0.0045871559633027525,66.0,250.0,30.0,16.0,17.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022000_attempts.csv
15,0.15,stbfm,22000,654,690,True,1.2223174169994309,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022000_metadata.json,36.0,0.05504587155963303,66.0,250.0,30.0,0.0,20.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022000_attempts.csv
15,0.15,online_stsp,22500,397,397,True,1.9363579170021694,81.41077620800206,0.003374124993570149,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_022500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_022500_metadata.json,,,,,,,,
15,0.15,sts_miner,22500,397,372,True,2.3848276249991613,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022500_metadata.json,25.0,0.06297229219143577,40.0,250.0,15.0,48.0,8.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_022500_attempts.csv
15,0.15,stbfm,22500,397,411,True,2.2931940000053146,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022500_metadata.json,14.0,0.03526448362720403,40.0,250.0,120.0,0.00390625,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_022500_attempts.csv
15,0.15,online_stsp,23000,3698,3698,True,1.74075045799691,83.15152666599897,0.04818233299738495,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_023000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_023000_metadata.json,,,,,,,,
15,0.15,sts_miner,23000,3698,3437,True,9.332883167000546,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023000_metadata.json,261.0,0.07057869118442402,370.0,250.0,120.0,64.0,38.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023000_attempts.csv
15,0.15,stbfm,23000,3698,3675,True,7.003526541993779,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023000_metadata.json,23.0,0.006219578150351541,370.0,1000.0,120.0,0.0625,136.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023000_attempts.csv
15,0.15,online_stsp,23500,603,603,True,1.9251518750024843,85.07667854100146,0.007033125002635643,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_023500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_023500_metadata.json,,,,,,,,
15,0.15,sts_miner,23500,603,618,True,3.5132589999993797,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023500_metadata.json,15.0,0.024875621890547265,61.0,250.0,30.0,32.0,18.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_023500_attempts.csv
15,0.15,stbfm,23500,603,648,True,1.8241893330050516,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023500_metadata.json,45.0,0.07462686567164178,61.0,500.0,60.0,0.0078125,79.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_023500_attempts.csv
15,0.15,online_stsp,24000,364,364,True,1.7922487920004642,86.86892733300192,0.0037376249965745956,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_024000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_024000_metadata.json,,,,,,,,
15,0.15,sts_miner,24000,364,367,True,2.5308124169969233,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024000_metadata.json,3.0,0.008241758241758242,37.0,250.0,15.0,64.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024000_attempts.csv
15,0.15,stbfm,24000,364,399,True,2.4203175000002375,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024000_metadata.json,35.0,0.09615384615384616,37.0,250.0,120.0,0.00390625,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024000_attempts.csv
15,0.15,online_stsp,24500,891,891,True,1.9222848749996047,88.79121220800153,0.009445832998608239,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_024500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_024500_metadata.json,,,,,,,,
15,0.15,sts_miner,24500,891,939,True,4.361848417000147,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024500_metadata.json,48.0,0.05387205387205387,90.0,250.0,60.0,112.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_024500_attempts.csv
15,0.15,stbfm,24500,891,929,True,2.9097798749935464,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024500_metadata.json,38.0,0.04264870931537598,90.0,500.0,120.0,0.015625,88.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_024500_attempts.csv
15,0.15,online_stsp,25000,265,265,True,1.9755313329951605,90.76674354099669,0.002417540999886114,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_025000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_025000_metadata.json,,,,,,,,
15,0.15,sts_miner,25000,265,272,True,2.31392079199577,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025000_metadata.json,7.0,0.026415094339622643,27.0,250.0,15.0,160.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025000_attempts.csv
15,0.15,stbfm,25000,265,255,True,1.868435167001735,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025000_metadata.json,10.0,0.03773584905660377,27.0,500.0,60.0,0.015625,78.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025000_attempts.csv
15,0.15,online_stsp,25500,486,486,True,1.631129792003776,92.39787333300046,0.00517654100258369,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_025500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_025500_metadata.json,,,,,,,,
15,0.15,sts_miner,25500,486,498,True,3.225907833002566,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025500_metadata.json,12.0,0.024691358024691357,49.0,250.0,15.0,32.0,8.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_025500_attempts.csv
15,0.15,stbfm,25500,486,534,True,1.1731719579984201,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025500_metadata.json,48.0,0.09876543209876543,49.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_025500_attempts.csv
15,0.15,online_stsp,26000,1540,1540,True,1.8576368750000256,94.25551020800049,0.017222957998455968,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_026000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_026000_metadata.json,,,,,,,,
15,0.15,sts_miner,26000,1540,1588,True,6.708735332998913,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026000_metadata.json,48.0,0.03116883116883117,154.0,250.0,60.0,64.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026000_attempts.csv
15,0.15,stbfm,26000,1540,1621,True,2.0901184999966063,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026000_metadata.json,81.0,0.052597402597402594,154.0,500.0,60.0,0.00390625,80.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026000_attempts.csv
15,0.15,online_stsp,26500,1413,1413,True,1.7601696249985253,96.01567983299901,0.015343667000706773,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_026500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_026500_metadata.json,,,,,,,,
15,0.15,sts_miner,26500,1413,1415,True,6.1893973749974975,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026500_metadata.json,2.0,0.0014154281670205238,142.0,250.0,60.0,80.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_026500_attempts.csv
15,0.15,stbfm,26500,1413,1274,True,4.115850000001956,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026500_metadata.json,139.0,0.0983722576079264,142.0,250.0,240.0,0.00390625,50.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_026500_attempts.csv
15,0.15,online_stsp,27000,1880,1880,True,1.9508154580034898,97.9664952910025,0.06855758299934678,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_027000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_027000_metadata.json,,,,,,,,
15,0.15,sts_miner,27000,1880,1785,True,7.672508124996966,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027000_metadata.json,95.0,0.05053191489361702,188.0,250.0,60.0,48.0,28.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027000_attempts.csv
15,0.15,stbfm,27000,1880,2000,True,1.2779998749974766,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027000_metadata.json,120.0,0.06382978723404255,188.0,500.0,15.0,0.0,60.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027000_attempts.csv
15,0.15,online_stsp,27500,1996,1996,True,1.9073613750006189,99.87385666600312,0.023040459003823344,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_027500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_027500_metadata.json,,,,,,,,
15,0.15,sts_miner,27500,1996,2058,True,8.76018524999381,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027500_metadata.json,62.0,0.031062124248496994,200.0,250.0,60.0,32.0,28.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_027500_attempts.csv
15,0.15,stbfm,27500,1996,2073,True,1.3336222080033622,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027500_metadata.json,77.0,0.03857715430861723,200.0,500.0,15.0,0.0,60.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/stbfm/stbfm_027500_attempts.csv
15,0.15,online_stsp,28000,3249,3249,True,2.0442299589994946,101.91808662500262,0.04158100000495324,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_028000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_028000_metadata.json,,,,,,,,
15,0.15,sts_miner,28000,3249,3170,True,10.288573208999878,,,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_028000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_028000_metadata.json,79.0,0.024315173899661435,325.0,250.0,120.0,80.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/sts_miner/sts_miner_028000_attempts.csv
