event_type_count,algorithm,event_count,target_pattern_count,pattern_count,within_tolerance,mining_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path,absolute_pattern_count_difference,relative_pattern_count_difference,tolerance_patterns,spatial_radius,temporal_window,threshold,attempt_count,attempts_path
15,sts_miner,12500,43,37,True,0.6608065000000352,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012500_metadata.json,6.0,0.13953488372093023,7.0,250.0,15.0,384.0,11.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012500_attempts.csv
15,stbfm,12500,43,47,True,0.5620634169999903,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012500_metadata.json,4.0,0.09302325581395349,7.0,250.0,15.0,0.0078125,9.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012500_attempts.csv
15,online_stsp,13000,1535,1535,True,1.8860603339999997,51.082531209,0.01736449999999934,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_013000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_013000_metadata.json,,,,,,,,
15,sts_miner,13000,1535,1639,True,3.7039091660001304,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013000_metadata.json,104.0,0.06775244299674267,231.0,250.0,120.0,96.0,39.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013000_attempts.csv
15,stbfm,13000,1535,1486,True,1.8152838339999562,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013000_metadata.json,49.0,0.031921824104234525,231.0,500.0,120.0,0.01171875,90.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013000_attempts.csv
15,online_stsp,13500,1132,1132,True,1.8759875000000008,52.958518709,0.01251995799999861,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_013500_metadata.json,,,,,,,,
15,sts_miner,13500,1132,1137,True,3.3497147499999755,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013500_metadata.json,5.0,0.00441696113074205,170.0,250.0,60.0,32.0,28.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_013500_attempts.csv
15,stbfm,13500,1132,1301,True,0.9972841670000889,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013500_metadata.json,169.0,0.14929328621908128,170.0,250.0,60.0,0.0,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_013500_attempts.csv
15,online_stsp,14000,360,360,True,1.9452132079999984,54.903731917,0.041490165999995554,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_014000_metadata.json,,,,,,,,
15,sts_miner,14000,360,367,True,1.5855387089998203,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014000_metadata.json,7.0,0.019444444444444445,54.0,250.0,15.0,32.0,8.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014000_attempts.csv
15,stbfm,14000,360,393,True,0.6828323330000785,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014000_metadata.json,33.0,0.09166666666666666,54.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014000_attempts.csv
15,online_stsp,14500,519,519,True,1.6611810829999953,56.564913,0.006364333999997029,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_014500_metadata.json,,,,,,,,
15,sts_miner,14500,519,534,True,2.5902544170000965,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014500_metadata.json,15.0,0.028901734104046242,78.0,250.0,30.0,24.0,17.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_014500_attempts.csv
15,stbfm,14500,519,570,True,0.8507334579999224,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014500_metadata.json,51.0,0.09826589595375723,78.0,250.0,30.0,0.0,20.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_014500_attempts.csv
15,online_stsp,15000,353,353,True,1.7580924590000038,58.323005459,0.003602084000000616,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_015000_metadata.json,,,,,,,,
15,sts_miner,15000,353,345,True,1.7815509580000253,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_015000_metadata.json,8.0,0.0226628895184136,53.0,250.0,15.0,48.0,8.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_015000_attempts.csv
15,stbfm,15000,353,393,True,0.8610166660000687,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_015000_metadata.json,40.0,0.11331444759206799,53.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_015000_attempts.csv
